id,Org Code,Town,School Year End Date (MM/DD):,Function,Org Type,Mass District Type:,District Title I Status:,Zip,Organization Description:,Educator Preparation Program Provider (EPPP):,State,District Operating Status:,NCES ID:,School Year Start Date (MM/DD):,Fax:,Phone:,Web Site:,Phone,Address 1,Mailing Address:,Address 2,Org Name,Grade,Fax,Email:,Contact Name,SES Provider:,RTTT Grant Program:,Inter-District School Choice:,METCO Program:,Chapter 74 Approved Programs:,Ed Prep: Mission/Vision Statement:,Ed Prep: Admission Requirements - Post-Baccalaureate:,Ed Prep: Description of Partnerships:,Ed Prep: Admission Requirements - Baccalaureate:
173,06720000,Huntington,06/26,Superintendent,Public School District,Regional Academic,Title I District,01050,,$ Not Defined,MA,Operating,2505160,9/1,413-667-8739,413-685-1000,http://www.grsd.org,413-685-1000,12 Littleville Road,"12 Littleville RoadHuntington, MA, 01050",,Gateway,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-667-8739,dhopson@grsd.org,David Hopson,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,Metal Fabrication & Joining Technologies (480599),,,,
174,01050000,Georgetown,06/26,Superintendent,Public School District,Local School,Title I District,01833,,$ Not Defined,MA,Operating,2505220,9/1,978-352-5778,978-352-5777,http://www.georgetown-schools.org,978-352-5777,51 North Street,"51 North StreetGeorgetown, MA, 01833 1699",,Georgetown,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-352-5778,jacobsc@georgetown.k12.ma.us,Carol Jacobs,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,,,,,
175,01060000,Turners Falls,6/15,Superintendent,Public School District,Local School,Non-Title I District,01376,,,MA,Non Operating,2505250,9/1,413-863-4560,413-863-9324,,413-863-9324,35 Crocker Avenue,"35 Crocker AvenueTurners Falls, MA, 01376",,Gill (non-op),NA,413-863-4560,sgee@gmrsd.k14.mass.edu,Michael Sullivan,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
176,06740000,Turners Falls,06/20,Superintendent,Public School District,Regional Academic,Title I District,01376,"The Gill-Montague Regional School District, a PreK-12 district located in the Pioneer Valley of western Massachusetts in Franklin County, serves children in the towns of Gill and Montague. Secondary students from the Town of Erving attend the district's middle and high schools.",$ Not Defined,MA,Operating,2505270,9/1,413-863-4560,413-863-9324,http://www.gmrsd.org,413-863-9324,35 Crocker Avenue,"35 Crocker AvenueTurners Falls, MA, 01376",,Gill-Montague,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-863-4560,michael.sullivan@gmrsd.org,Michael Sullivan,No,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
177,04960000,New Bedford,6/21,Charter School Leader,Charter District,Independent Public including Charters,Title I District,02746,,,MA,Operating,2500519,9/1,508-991-4110,508-991-4105,http://www.glcps.org,508-991-4105,190 Ashley Boulevard,"190 Ashley BoulevardNew Bedford, MA, 02746",,Global Learning Charter Public (District),"05,06,07,08,09,10,11,12",508-991-4110,info@glcps.org,Stephen Furtado,,Yes,,,,,,,
178,01070000,Gloucester,06/21,Superintendent,Public School District,Local School,Title I District,01930,,$ Not Defined,MA,Operating,2505280,9/1,978-281-9899,978-281-9800,http://www.gloucesterschools.com,978-281-9800,6 School House Rd,"6 School House RdGloucester, MA, 01930",,Gloucester,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-281-9899,rsafier@gloucester.k12.ma.us,Richard Safier,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,Automotive Technology (470604)Carpentry (460201)Electricity (460302)Machine Tool Technology (480501),,,,
179,01080000,Westhampton,6/15,Superintendent,Public School District,Local School,Non-Title I District,01027,,,MA,Non Operating,2505310,9/1,413-529-9497,413-527-7200,http://www.hr-k12.org,413-527-7200,19 Stage Rd,"19 Stage RdWesthampton, MA, 01027",,Goshen (non-op),NA,413-529-9497,cjurgensen@hr-k12.org,Craig Jurgensen,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
180,01090000,Rehoboth,06/17,Superintendent,Public School District,Local School,Non-Title I District,02769,"Town is located on the Elizabeth Islands off the coast of New Bedford and Falmouth, MA",$ Not Defined,MA,Operating,2505340,9/1,508-252-4272,508-252-4272,,508-252-4272,16 Williams Street,"16 Williams StreetRehoboth, MA, 02769",,Gosnold,"03,04",508-252-4272,rflatham@comcast.net,Russell Latham,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
181,01100000,Grafton,06/21,Superintendent,Public School District,Local School,Title I District,01519,,$ Not Defined,MA,Operating,2505370,9/1,508-839-7618,508-839-5421,http://www.grafton.k12.ma.us,508-839-5421,30 Providence Rd,"30 Providence RdGrafton, MA, 01519 1178",,Grafton,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-839-7618,cummingsj@grafton.k12.ma.us,James Cummings,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
182,01110000,Granby,06/21,Superintendent,Public School District,Local School,Title I District,01033,,$ Not Defined,MA,Operating,2505400,9/1,413-467-3909,413-467-7193,http://www.granbyschoolsma.org,413-467-7193,387 East State Street,"387 East State StreetGranby, MA, 01033 9560",,Granby,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-467-3909,irodriguez@granbyschoolsma.net,Isabelina Rodriguez,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
183,01120000,Southwick,06/19,Superintendent,Public School District,Local School,Non-Title I District,01077,,$ Not Defined,MA,Non Operating,2505430,9/1,413-569-1711,413-569-5391,,413-569-5391,86 Powder Mill Road,"86 Powder Mill RoadSouthwick, MA, 01077",,Granville (Non-op),NA,413-569-1711,jbarry@strsd.southwick.ma.us,John Barry,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
184,01130000,Housatonic,6/15,Superintendent,Public School District,Local School,Non-Title I District,01236,,,MA,Non Operating,2505460,9/1,--,413-274-6400,,413-274-6400,207 Pleasant Street,"207 Pleasant StreetPO Box 596Housatonic, MA, 01236",PO Box 596,Great Barrington (non-op),NA,--,dmoyer@bhrsd.org,Peter Dillon,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
185,08210000,Fall River,06/20,Superintendent,Public School District,Regional Vocational Tech,Title I District,02723,"Diman Regional Vocational Technical High School is a public vocational-technical school serving the communities of Fall River, Somerset, Swansea, and Westport, Massachusetts. Diman Regional strives to develop the unique potential of each learner.",$ Not Defined,MA,Operating,2505485,9/1,508-679-6423,508-678-2891,http://www.dimanregional.org,508-678-2891,251 Stonehaven Rd,"251 Stonehaven RdFall River, MA, 02723",,Greater Fall River Regional Vocational Technical,"09,10,11,12",508-679-6423,mmontleon@dimanregional.org,Marta Montleon,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Building/Property Maintenance (460401)Business Technology (520407)Carpentry (460201)Culinary Arts (120500)Dental Assisting (510601)Drafting (151301)Electricity (460302)Electronics (150303)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Heating - Ventilation  - Air Conditioning -  Refrigeration (470201)Machine Tool Technology (480501)Metal Fabrication & Joining Technologies (480599)Plumbing (460503),,,,
186,08230000,Andover,6/24,Superintendent,Public School District,Regional Vocational Tech,Title I District,01810,,$ Not Defined,MA,Operating,2505470,9/1,978-687-6209,978-686-0194,http://www.glts.net,978-686-0194,57 River Rd,"57 River RdAndover, MA, 01810",,Greater Lawrence Regional Vocational Technical,"09,10,11,12",978-687-6209,jlavoie@glts.net,John Lavoie,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Biotechnology (150401)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Dental Assisting (510601)Electricity (460302)Electronics (150303)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Heating - Ventilation  - Air Conditioning -  Refrigeration (470201)Information Support Services & Networking (110401)Marketing (190203)Metal Fabrication & Joining Technologies (480599)Plumbing (460503),,,,
187,08280000,Tyngsborough,06/20,Superintendent,Public School District,Regional Vocational Tech,Title I District,01879,,$ Not Defined,MA,Operating,2505480,9/1,978-441-5353,978-441-4800,http://www.gltech.org,978-441-4800,250 Pawtucket Blvd,"250 Pawtucket BlvdTyngsborough, MA, 01879 2199",,Greater Lowell Regional Vocational Technical,"09,10,11,12",978-441-5353,rbourgeois@gltech.org,Roger Bourgeois,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Drafting (151301)Early Education and Care (131210)Electricity (460302)Electronics (150303)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Heating - Ventilation  - Air Conditioning -  Refrigeration (470201)Hospitality Management (520901)Machine Tool Technology (480501)Marketing (190203)Masonry & Tile Setting (460101)Medical Assisting (510801)Metal Fabrication & Joining Technologies (480599)Painting & Design Technologies (460408)Plumbing (460503)Programming & Web Development (110201),,,,
188,08250000,New Bedford,06/18,Superintendent,Public School District,Regional Vocational Tech,Title I District,02745,,$ Not Defined,MA,Operating,2508440,9/1,508-995-7268,508-998-3321,http://www.gnbvt.edu,508-998-3321,1121 Ashley Blvd,"1121 Ashley BlvdNew Bedford, MA, 02745",,Greater New Bedford Regional Vocational Technical,"09,10,11,12",508-995-7268,lenos@gnbvt.edu,Linda Enos,$ Not Defined,Yes,Does Not Offer Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Building/Property Maintenance (460401)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Criminal Justice (430107)Culinary Arts (120500)Dental Assisting (510601)Design & Visual Communications (500401)Diesel Technology (470605)Drafting (151301)Early Education and Care (131210)Electricity (460302)Engineering Technology (150000)Environmental Science & Technology (150507)Exploratory (990100)Fashion Technology (500407)Health Assisting (510000)Heating - Ventilation  - Air Conditioning -  Refrigeration (470201)Information Support Services & Networking (110401)Machine Tool Technology (480501)Medical Assisting (510801)Metal Fabrication & Joining Technologies (480599)Plumbing (460503)Programming & Web Development (110201)Stationary Engineering (479999),,,,
189,01140000,Greenfield,06/18,Superintendent,Public School District,Local School,Title I District,01301,,$ Not Defined,MA,Operating,2505490,9/1,413-774-7940,413-772-1311,,413-772-1311,141 Davis Street,"141 Davis StreetGreenfield, MA, 01301",,Greenfield,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-774-7940,superintendent@gpsk12.org,Susan Hollins,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
190,01150000,Groton,6/15,Superintendent,Public School District,Local School,Non-Title I District,01450,,,MA,Non Operating,2505510,9/1,978-448-9402,978-448-5505,,978-448-5505,P O Box 729,"P O Box 729Groton, MA, 01450 0729",,Groton (non-op),NA,978-448-9402,jmastrocola@gdrsd.org,Anthony Bent,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
191,06730000,Groton,06/21,Superintendent,Public School District,Regional Academic,Title I District,01450,,$ Not Defined,MA,Operating,2505500,9/1,978-448-9402,978-448-5505,http://www.gdrsd.org,978-448-5505,P O Box 729,"P O Box 729Groton, MA, 01450 0729",,Groton-Dunstable,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-448-9402,abent@gdrsd.org,Anthony Bent,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
192,01160000,West Newbury,6/15,Superintendent,Public School District,Local School,Non-Title I District,01985,,,MA,Non Operating,2505550,9/1,--,617-363-2280,,617-363-2280,22 Main Street,"22 Main StreetWest Newbury, MA, 01985 1897",,Groveland (non-op),NA,--,plivingston@prsd.org,Jeffrey Mulqueen,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
193,01170000,Hadley,06/20,Superintendent,Public School District,Local School,Title I District,01035,,$ Not Defined,MA,Operating,2505580,9/1,413-582-6453,413-586-0822,http://www.hadleyschools.org,413-586-0822,125 Russell Street,"125 Russell StreetHadley, MA, 01035",,Hadley,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-582-6453,dmoyer@hadleyschools.org,Donna Moyer,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
194,01180000,Kingston,06/21,Superintendent,Public School District,Local School,Title I District,02364,,$ Not Defined,MA,Operating,2505610,9/1,781-585-2994,781-585-4313,http://www.halifax.mec.edu,781-585-4313,250 Pembroke Street,"250 Pembroke StreetKingston, MA, 02364",,Halifax,"K,01,02,03,04,05,06",781-585-2994,jtuffy@slrsd.org,John Tuffy,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
195,01190000,Wenham,6/15,Superintendent,Public School District,Local School,Non-Title I District,01984,,,MA,Non Operating,2505640,9/1,978-468-7889,978-468-5310,http://www.hwschools.net,978-468-5310,5 School Street,"5 School StreetWenham, MA, 01984",,Hamilton (non-op),NA,978-468-7889,m.harvey@hwschools.net,Michael Harvey,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
196,06750000,Wenham,06/19,Superintendent,Public School District,Regional Academic,Title I District,01984,,$ Not Defined,MA,Operating,2505670,9/1,978-468-7889,978-468-5310,http://www.hwschools.net,978-468-5310,5 School Street,"5 School StreetWenham, MA, 01984",,Hamilton-Wenham,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-468-7889,m.harvey@hwschools.net,Michael Harvey,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
197,01200000,Wilbraham,6/15,Superintendent,Public School District,Local School,Non-Title I District,01095,,,MA,Non Operating,2505700,9/1,413-599-1328,413-596-3884,,413-596-3884,621 Main Street,"621 Main StreetWilbraham, MA, 01095",,Hampden (non-op),NA,413-599-1328,moshea@hwrsd.org,Maurice O'Shea,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
198,04990000,Chicopee,06/19,Charter School Leader,Charter District,Independent Public including Charters,Title I District,01022,,$ Not Defined,MA,Operating,2500522,9/1,413-294-2648,413-593-9090,http://www.hampdencharter.org,413-593-9090,20 Johnson Road,"20 Johnson RoadChicopee , MA, 01022",,Hampden Charter School of Science (District),"06,07,08,09,10,11,12",413-294-2648,hcelik@hampdencharter.org,Harun Celik,$ Not Defined,Yes,,,,,,,
199,06800000,Wilbraham,06/24,Superintendent,Public School District,Regional Academic,Title I District,01095,,$ Not Defined,MA,Operating,2505730,9/1,413-599-1328,413-596-3884,http://www.hwrsd.org,413-596-3884,621 Main Street,"621 Main StreetWilbraham, MA, 01095",,Hampden-Wilbraham,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-599-1328,moshea@hwrsd.org,Maurice O'Shea,$ Not Defined,No,Offers Choice,Accepts METCO Students,Automotive Technology (470604)Building/Property Maintenance (460401)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Design & Visual Communications (500401)Exploratory (990100)Fashion Technology (500407)Graphic Communications (100301)Health Assisting (510000)Horticulture (010601)Information Support Services & Networking (110401),,,,
200,06830000,Westhampton,06/28,Superintendent,Public School District,Regional Academic,Title I District,01027,,$ Not Defined,MA,Operating,2505740,9/1,413-529-9497,413-527-7200,http://www.hr-k12.org,413-527-7200,19 Stage Rd,"19 Stage RdWesthampton, MA, 01027",,Hampshire,"07,08,09,10,11,12",413-529-9497,cjurgensen@hr-k12.org,Craig Jurgensen,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
201,01210000,RICHMOND,06/19,Superintendent,Public School District,Local School,Non-Title I District,01254,,$ Not Defined,MA,Operating,2505760,9/1,413-698-4003,413-698-4001,http://www.richmondconsolidated.org,413-698-4001,1831 STATE ROAD,"1831 STATE ROADRICHMOND, MA, 01254",,Hancock,"PK,K,01,02,03,04,05,06",413-698-4003,bripa@richmondconsolidated.org,Barbara Ripa,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,,,,,
